#observation description
#name
GJ570D SpeX

#type
spectroscopy

#filter transmission function
None

#wl (micron)    fl (W m-2 mu-1) error           profile fwhm     weight
1.157120e+00	2.629010e-16	3.470200e-17	1.395900e-02     0
1.161350e+00	3.003710e-16	3.515500e-17	1.399200e-02     1
1.165590e+00	2.680060e-16	2.749300e-17	1.399200e-02     0
1.169830e+00	3.527390e-16	8.479500e-17	1.402500e-02     0
1.174080e+00	3.985630e-16	4.407500e-17	1.402500e-02     1
1.178330e+00	5.183440e-16	2.571700e-17	1.405800e-02     0
1.182590e+00	6.014310e-16	1.762500e-17	1.409100e-02     0
1.186860e+00	7.740310e-16	2.360000e-17	1.405800e-02     1
1.191120e+00	9.171950e-16	6.521400e-17	1.409100e-02     0
1.195390e+00	1.058298e-15	6.322900e-17	1.412400e-02     0
1.199670e+00	1.340476e-15	3.132300e-17	1.412400e-02     1
1.203950e+00	1.616320e-15	1.266200e-16	1.412400e-02     0
1.208230e+00	1.971838e-15	6.531600e-17	1.415700e-02     0
1.212520e+00	2.025154e-15	6.802700e-17	1.415700e-02     1
1.216810e+00	2.244766e-15	1.118600e-16	1.415700e-02     0
1.221100e+00	2.549992e-15	4.936800e-17	1.419000e-02     0
1.225400e+00	2.835601e-15	9.849900e-17	1.415700e-02     1
1.229690e+00	3.239891e-15	1.250450e-16	1.419000e-02     0
1.233990e+00	3.519079e-15	9.523000e-17	1.422300e-02     0
1.238300e+00	3.625925e-15	4.513600e-17	1.419000e-02     1
1.242600e+00	3.985094e-15	6.766200e-17	1.422300e-02     0
1.246910e+00	4.331407e-15	1.657430e-16	1.422300e-02     0
1.251220e+00	4.482017e-15	7.267200e-17	1.422300e-02     1
1.255530e+00	4.849761e-15	7.861300e-17	1.422300e-02     0
1.259840e+00	5.118844e-15	1.222590e-16	1.425600e-02     0
1.264160e+00	5.387635e-15	1.103570e-16	1.422300e-02     1
1.268470e+00	5.333877e-15	1.141500e-16	1.425600e-02     0
1.272790e+00	5.328335e-15	1.682240e-16	1.422300e-02     0
1.277100e+00	5.329599e-15	9.988900e-17	1.425600e-02     1
1.281420e+00	4.612282e-15	5.788300e-17	1.425600e-02     0
1.285740e+00	4.532849e-15	1.263780e-16	1.425600e-02     0
1.290060e+00	4.159969e-15	1.472640e-16	1.422300e-02     1
1.294370e+00	3.904102e-15	6.288400e-17	1.425600e-02     0
1.298690e+00	3.605831e-15	1.316940e-16	1.425600e-02     0
1.303010e+00	3.104883e-15	1.508250e-16	1.425600e-02     1
1.307330e+00	2.810593e-15	8.783800e-17	1.425600e-02     0
1.311650e+00	2.511720e-15	6.288400e-17	1.422300e-02     0
1.315960e+00	2.330172e-15	3.949500e-17	1.425600e-02     1
1.320280e+00	2.006956e-15	1.077830e-16	1.422300e-02     0
1.324590e+00	1.507126e-15	6.418700e-17	1.425600e-02     0
1.328910e+00	1.087754e-15	5.345300e-17	1.422300e-02     1
1.333220e+00	6.401700e-16	5.171900e-17	1.422300e-02     0
1.337530e+00	2.374680e-16	1.374400e-17	1.422300e-02     0
1.341840e+00	9.925900e-17	3.878600e-17	1.422300e-02     1
1.346150e+00	9.323200e-17	1.202600e-17	2.841300e-02     0
1.354760e+00	3.559400e-17	7.966000e-18	2.838000e-02     0
1.363360e+00	3.038900e-17	8.419900e-17	1.419000e-02     1
1.367660e+00	2.309200e-17	5.176400e-17	1.415700e-02     0
1.371950e+00	8.688300e-17	8.020500e-17	4.250400e-02     0
1.384830e+00	3.393700e-17	6.942400e-17	2.824800e-02     1
1.393390e+00	6.130100e-17	7.393900e-17	1.412400e-02     0
1.397670e+00	1.358800e-17	5.734300e-17	4.230600e-02     0
1.410490e+00	2.581700e-17	6.116300e-17	5.619900e-02     1
1.427520e+00	2.662900e-17	2.539800e-17	1.402500e-02     0
1.431770e+00	1.464300e-17	2.832900e-17	1.402500e-02     0
1.436020e+00	8.177800e-17	3.211100e-17	2.798400e-02     1
1.444500e+00	1.456820e-16	2.556200e-17	1.395900e-02     0
1.448730e+00	1.865690e-16	2.999100e-17	1.395900e-02     0
1.452960e+00	1.660890e-16	3.124000e-17	1.392600e-02     1
1.457180e+00	2.702290e-16	2.432200e-17	1.392600e-02     0
1.461400e+00	2.258740e-16	1.069040e-16	1.392600e-02     0
1.465620e+00	2.062370e-16	6.502900e-17	1.389300e-02     1
1.469830e+00	2.502510e-16	6.516900e-17	1.386000e-02     0
1.474030e+00	2.099330e-16	7.572500e-17	1.386000e-02     0
1.478230e+00	1.882100e-16	4.706800e-17	1.386000e-02     1
1.482430e+00	3.381340e-16	1.449100e-17	1.382700e-02     0
1.486620e+00	2.390410e-16	1.075140e-16	1.379400e-02     0
1.490800e+00	3.014920e-16	5.827600e-17	1.379400e-02     1
1.494980e+00	3.126040e-16	4.769400e-17	1.379400e-02     0
1.499160e+00	4.297970e-16	6.935600e-17	1.376100e-02     0
1.503330e+00	5.804720e-16	2.596500e-17	1.372800e-02     1
1.507490e+00	4.979200e-16	1.074670e-16	1.372800e-02     0
1.511650e+00	6.239110e-16	9.162300e-17	1.369500e-02     0
1.515800e+00	6.956050e-16	4.248700e-17	1.369500e-02     1
1.519950e+00	6.181420e-16	1.110050e-16	1.366200e-02     0
1.524090e+00	8.035300e-16	7.857900e-17	1.366200e-02     0
1.528230e+00	1.026272e-15	4.661000e-17	1.362900e-02     1
1.532360e+00	1.047211e-15	6.687900e-17	1.359600e-02     0
1.536480e+00	1.137604e-15	7.917900e-17	1.359600e-02     0
1.540600e+00	1.400110e-15	9.991200e-17	1.356300e-02     1
1.544710e+00	1.550838e-15	6.706100e-17	1.356300e-02     0
1.548820e+00	1.510825e-15	1.342630e-16	1.353000e-02     0
1.552920e+00	1.659107e-15	1.266040e-16	1.353000e-02     1
1.557020e+00	1.750710e-15	5.927400e-17	1.349700e-02     0
1.561110e+00	1.890472e-15	1.435270e-16	1.346400e-02     0
1.565190e+00	1.982435e-15	1.027700e-16	1.343100e-02     1
1.569260e+00	2.318321e-15	5.866100e-17	1.346400e-02     0
1.573340e+00	2.382802e-15	6.535600e-17	1.339800e-02     0
1.577400e+00	2.421872e-15	1.175340e-16	1.339800e-02     1
1.581460e+00	2.497527e-15	6.895000e-17	1.336500e-02     0
1.585510e+00	2.532965e-15	1.139110e-16	1.333200e-02     0
1.589550e+00	2.417760e-15	1.053570e-16	1.333200e-02     1
1.593590e+00	2.294757e-15	1.482060e-16	1.333200e-02     0
1.597630e+00	2.024838e-15	1.034960e-16	1.326600e-02     0
1.601650e+00	1.742136e-15	1.211200e-16	1.326600e-02     1
1.605670e+00	1.475693e-15	3.240200e-17	1.326600e-02     0
1.609690e+00	9.526140e-16	9.992100e-17	1.320000e-02     0
1.613690e+00	8.283430e-16	1.153230e-16	1.323300e-02     1
1.617700e+00	5.275110e-16	2.033800e-17	1.316700e-02     0
1.621690e+00	4.798120e-16	3.537500e-17	1.316700e-02     0
1.625680e+00	4.580800e-16	5.290400e-17	1.313400e-02     1
1.629660e+00	4.082420e-16	1.274970e-16	1.310100e-02     0
1.633630e+00	2.904470e-16	4.515000e-18	1.310100e-02     0
1.637600e+00	2.527740e-16	3.178000e-17	1.306800e-02     1
1.641560e+00	3.917680e-16	2.395700e-17	1.306800e-02     0
1.645520e+00	2.194960e-16	8.438400e-17	1.303500e-02     0
1.649470e+00	3.197180e-16	4.055000e-17	1.300200e-02     1
1.653410e+00	4.779410e-16	5.222300e-17	1.300200e-02     0
1.657350e+00	4.135410e-16	1.752600e-17	1.293600e-02     0
1.661270e+00	4.508130e-16	4.630600e-17	1.296900e-02     1
1.665200e+00	3.188490e-16	5.666200e-17	1.290300e-02     0
1.669110e+00	2.578660e-16	1.769000e-17	1.290300e-02     0
1.673020e+00	9.768100e-17	7.050900e-17	1.287000e-02     1
1.676920e+00	2.391820e-16	2.768500e-17	1.287000e-02     0
1.680820e+00	3.238870e-16	6.423200e-17	1.283700e-02     0
1.684710e+00	3.151210e-16	2.703500e-17	1.280400e-02     1
1.688590e+00	3.796410e-16	3.699700e-17	1.280400e-02     0
1.692470e+00	3.816640e-16	5.675200e-17	1.277100e-02     0
1.696340e+00	3.693440e-16	1.021880e-16	1.273800e-02     1
1.700200e+00	3.066380e-16	1.936300e-17	1.273800e-02     0
1.704060e+00	1.824520e-16	9.450800e-17	1.270500e-02     0
1.707910e+00	2.645760e-16	1.457100e-17	1.267200e-02     1
1.711750e+00	2.265070e-16	1.895000e-17	1.267200e-02     0
1.715590e+00	2.916710e-16	7.519500e-17	1.263900e-02     0
1.719420e+00	3.946640e-16	4.035900e-17	1.263900e-02     1
1.723250e+00	3.033600e-16	5.254100e-17	1.260600e-02     0
1.727070e+00	3.363920e-16	3.977100e-17	1.257300e-02     0
1.730880e+00	3.030400e-16	5.361400e-17	1.254000e-02     1
1.734680e+00	2.788510e-16	3.368100e-17	1.254000e-02     0
1.738480e+00	1.974040e-16	4.882300e-17	1.250700e-02     0
1.742270e+00	1.062830e-16	4.120700e-17	1.250700e-02     1
1.746060e+00	2.292680e-16	1.810700e-17	1.247400e-02     0
1.749840e+00	3.023620e-16	4.424000e-17	1.244100e-02     0
1.753610e+00	2.974920e-16	4.739900e-17	1.244100e-02     1
1.757380e+00	2.079600e-16	5.342700e-17	1.240800e-02     0
1.761140e+00	1.757640e-16	1.075150e-16	1.237500e-02     0
1.764890e+00	1.789190e-16	6.016600e-17	1.237500e-02     1
1.768640e+00	2.877000e-16	2.510600e-17	1.234200e-02     0
1.772380e+00	1.362160e-16	3.892000e-17	1.234200e-02     0
1.776120e+00	8.990200e-17	4.846800e-17	1.230900e-02     1
1.779850e+00	1.048710e-16	6.725100e-17	1.227600e-02     0
1.783570e+00	9.218200e-17	3.878100e-17	1.227600e-02     0
1.787290e+00	1.655410e-16	7.523100e-17	1.224300e-02     1
1.791000e+00	9.221000e-17	2.729600e-17	1.221000e-02     0
1.794700e+00	1.180650e-16	2.631700e-17	1.221000e-02     0
1.798400e+00	1.605280e-16	8.887000e-18	1.217700e-02     1
1.802090e+00	9.190800e-17	7.922800e-17	1.217700e-02     0
1.805780e+00	1.217450e-16	9.511300e-17	1.214400e-02     0
1.809460e+00	5.206900e-17	6.347700e-17	1.214400e-02     1
1.813140e+00	4.598600e-17	1.102800e-17	1.207800e-02     0
1.816800e+00	8.560300e-17	4.279600e-17	1.211100e-02     0
1.820470e+00	1.306700e-16	5.925300e-17	1.204500e-02     1
1.824120e+00	1.846110e-16	7.437600e-17	1.204500e-02     0
1.827770e+00	7.712600e-17	3.020800e-17	1.204500e-02     0
1.831420e+00	1.285250e-16	6.644000e-17	1.201200e-02     1
1.835060e+00	1.485240e-16	1.022500e-16	1.197900e-02     0
1.838690e+00	9.428900e-17	4.769900e-17	1.197900e-02     0
1.842320e+00	1.081680e-16	6.996900e-17	1.194600e-02     1
1.845940e+00	1.829350e-16	1.850100e-16	1.194600e-02     0
1.849560e+00	7.581300e-17	1.078230e-16	2.379300e-02     0
1.856770e+00	1.185230e-16	8.913400e-17	1.188000e-02     1
1.860370e+00	1.501870e-16	7.076400e-17	2.369400e-02     0
1.867550e+00	1.977000e-17	1.845500e-17	1.184700e-02     0
1.871140e+00	1.972780e-16	2.323780e-16	1.178100e-02     1
1.874710e+00	6.602000e-18	2.048520e-16	2.356200e-02     0
1.881850e+00	3.680000e-17	3.141200e-17	1.174800e-02     0
1.885410e+00	1.111270e-16	2.373500e-17	1.174800e-02     1
1.888970e+00	1.841450e-16	8.018800e-17	1.171500e-02     0
1.892520e+00	1.498470e-16	4.012400e-17	1.168200e-02     0
1.896060e+00	9.683900e-17	4.207500e-17	1.168200e-02     1
1.899600e+00	2.538200e-16	3.060500e-17	1.168200e-02     0
